,RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Spain,France,Germany
3358,1030,15770091,Briggs,606,Germany,0,37,2,116621.13,2,1,1,135470.21,0,0,0,0
3359,6512,15599452,Ch'ien,692,Germany,0,41,5,99185.76,1,1,1,95422.52,0,0,0,0
3360,527,15571065,Rhodes,716,Germany,0,45,3,105541.05,1,1,0,141713.13,0,0,0,0
3361,6668,15591135,Pokrovsky,586,France,0,42,5,103741.55,1,1,0,61339.43,0,0,1,0
3362,88,15566030,Brownlow,559,France,0,42,4,62397.41,1,0,0,118667.91,0,0,1,0
3363,758,15776631,St Clair,524,Germany,1,43,4,154119.05,1,1,0,136465.5,0,0,0,0
3364,3116,15676513,Sheppard,714,Spain,1,43,5,148668.37,1,0,1,100337.37,0,1,0,0
3365,9421,15624423,Barlow,588,France,0,37,3,62397.41,2,1,0,142257.5,0,0,1,0
3366,9183,15790204,Gether,745,Spain,0,37,6,115009.67,1,0,1,79172.36,0,1,0,0
3367,4928,15718106,Ts'ui,587,France,1,62,6,116078.03,3,1,0,103353.45,1,0,1,0
3368,2502,15674149,Dulhunty,630,Spain,0,44,6,62397.41,2,0,1,138916.38,0,1,0,0
3369,3743,15747647,Moretti,684,Germany,0,46,6,110825.55,1,0,0,61854.69,0,0,0,0
3370,6550,15715622,Watt,662,France,1,36,7,106817.16,1,1,0,95136.87,0,0,1,0
3371,98,15611729,Brown,515,Spain,1,40,3,62397.41,2,1,1,58345.99,0,1,0,0
3372,5766,15576517,Becker,702,Spain,0,70,6,137328.0,1,1,1,138299.16,0,1,0,0
3373,9081,15696900,P'an,650,Spain,1,54,2,104165.46,2,1,1,80514.99,0,1,0,0
3374,5545,15800366,Repina,644,Spain,0,43,6,131837.67,1,1,1,104448.61,0,1,0,0
3375,6449,15583849,Nwebube,581,Spain,0,39,7,62397.41,2,0,1,135427.36,0,1,0,0
3376,4370,15625035,Tung,619,Spain,0,48,6,143184.85,1,0,1,97240.99,0,1,0,0
3377,2561,15632280,Hao,612,France,0,34,3,100212.36,1,0,1,76303.75,0,0,1,0
3378,4600,15635277,Stevens,691,France,1,39,3,99784.36,1,1,0,66083.83,0,0,1,0
3379,2463,15675854,McGuirk,640,France,0,43,7,62397.41,2,1,0,101275.4,0,0,1,0
3380,2207,15794356,Ku,569,France,0,42,4,62397.41,1,1,1,133848.31,0,0,1,0
3381,7662,15764448,Palmer,636,Germany,0,34,4,120208.21,1,0,1,126529.48,0,0,0,0
3382,3984,15750684,Chiazagomekpere,666,Spain,0,42,6,112477.67,1,1,0,62797.58,0,1,0,0
3383,5379,15779586,Sun,671,France,0,42,5,62397.41,2,1,1,124888.32,0,0,1,0
3384,4788,15648225,Yuryeva,658,France,0,35,4,149171.0,1,1,1,106998.89,0,0,1,0
3385,9907,15734246,Pagnotto,598,France,1,61,6,62397.41,1,0,1,63117.13,1,0,1,0
3386,4027,15678374,Chinonyelum,609,France,0,62,5,62397.41,2,1,1,89202.07,0,0,1,0
3387,9525,15791268,Ikenna,607,Germany,1,41,3,128088.68,2,0,0,90481.69,0,0,0,0
3388,2932,15571148,Simpson,707,Germany,1,42,4,125330.23,2,1,1,64227.88,1,0,0,0
3389,7198,15567923,Chung,587,France,1,36,7,99185.53,2,1,1,112410.36,0,0,1,0
3390,402,15610801,Efimov,683,France,1,32,2,62397.41,2,1,0,103975.86,1,0,1,0
3391,8307,15607986,Moretti,535,Spain,1,47,4,107209.36,3,1,0,114942.69,1,1,0,0
3392,3583,15810807,Manfrin,693,Germany,0,47,4,131795.68,1,1,0,64111.98,1,0,0,0
3393,4632,15619016,Stephens,560,Germany,0,49,5,130019.6,1,1,1,82244.41,1,0,0,0
3394,4713,15799859,Rivero,593,Germany,1,29,3,123259.81,2,1,0,59016.72,0,0,0,0
3395,4567,15652400,Rowley,609,Germany,1,46,5,110639.8,1,0,1,106485.31,1,0,0,0
3396,8709,15598046,Bryant,621,Spain,0,51,5,142540.01,2,0,0,80696.77,1,1,0,0
3397,5018,15630106,Rossi,588,France,0,40,4,62397.41,2,0,1,94216.47,0,0,1,0
3398,3983,15796231,Ifeajuna,655,Spain,0,37,6,62397.41,2,0,1,62174.69,0,1,0,0
3399,5986,15696852,Hunt,642,Germany,1,45,3,114604.96,1,1,0,120653.29,0,0,0,0
3400,5402,15737173,Ross,647,France,0,57,6,62397.41,1,0,1,129166.61,0,0,1,0
3401,1989,15586757,Middleton,695,Germany,0,44,5,137311.02,1,0,1,78938.6,1,0,0,0
3402,4138,15645772,Tien,616,Spain,1,55,5,62397.41,1,0,0,96578.63,1,1,0,0
3403,2998,15648030,Chinonyelum,602,France,0,39,5,62397.41,2,1,1,137420.47,0,0,1,0
3404,815,15652789,Rose,589,France,0,44,6,119041.8,1,0,0,69928.28,0,0,1,0
3405,9738,15628674,Schofield,631,France,0,47,3,145780.8,2,1,0,67311.63,1,0,1,0
3406,8834,15570485,Barlow,674,France,1,55,4,84522.64,1,1,0,85498.99,1,0,1,0
3407,5875,15742297,Chukwualuka,677,Spain,0,41,3,62397.41,1,1,0,140442.72,0,1,0,0
3408,3817,15726088,Barrett,640,Spain,1,49,5,62397.41,1,0,0,128317.15,1,1,0,0
3409,1144,15679804,Anderson,636,France,0,46,3,115717.24,2,1,0,68945.62,0,0,1,0
3410,8832,15704763,Chien,553,France,0,51,4,62397.41,2,1,1,71044.31,1,0,1,0
3411,7406,15801817,Lettiere,668,France,1,33,5,157926.29,1,0,0,79330.74,1,0,1,0
3412,535,15633112,Rossi,664,France,0,38,4,62397.41,2,0,0,112566.66,0,0,1,0
3413,3348,15773273,Pai,548,France,1,42,6,119263.99,1,0,0,58946.04,0,0,1,0
3414,5113,15608916,Johnstone,538,Spain,1,49,6,126975.5,1,1,0,133660.03,0,1,0,0
3415,8977,15803337,Rapuokwu,685,France,1,42,6,62397.41,2,1,1,88626.2,0,0,1,0
3416,1256,15771668,Cran,588,Spain,0,34,4,95493.29,2,1,0,70325.75,0,1,0,0
3417,8820,15676715,Browne,587,Germany,0,47,3,152532.45,2,1,1,129444.14,0,0,0,0
3418,1370,15586504,Fulks,590,France,1,62,5,62397.41,1,1,0,78569.42,1,0,1,0
3419,8122,15643378,Cameron,607,Germany,1,52,5,136412.46,1,1,1,80301.71,1,0,0,0
3420,7141,15606386,Galkin,627,Spain,0,42,3,96614.83,1,0,1,128153.15,0,1,0,0
3421,668,15716518,She,689,France,1,30,6,146274.1,2,0,1,140175.6,0,0,1,0
3422,5561,15653780,Hayslett,536,Germany,0,40,5,117711.19,2,1,1,96979.31,0,0,0,0
3423,2144,15626040,Bradley,654,France,0,43,4,62397.41,2,1,0,140833.59,0,0,1,0
3424,3557,15763922,Ifesinachi,640,Germany,1,57,6,139102.61,2,1,1,137719.45,0,0,0,0
3425,2117,15731569,Ferrari,649,France,1,38,5,62397.41,1,1,1,121533.86,0,0,1,0
3426,2972,15580719,Stephenson,633,France,1,47,2,62397.41,2,1,0,128393.54,0,0,1,0
3427,9726,15788686,Page,626,Spain,0,28,6,62397.41,2,1,0,82655.97,0,1,0,0
3428,4298,15778915,Niu,607,France,1,44,6,110458.93,2,1,1,83307.64,0,0,1,0
3429,1425,15757632,Coppin,619,France,1,39,6,62397.41,2,0,0,107382.43,0,0,1,0
3430,1127,15783276,Sanderson,604,France,1,43,7,62397.41,3,1,0,113910.91,1,0,1,0
3431,303,15571816,Ma,753,Spain,1,47,5,149895.5,4,1,0,59925.7,1,1,0,0
3432,5891,15603319,Vincent,614,Germany,0,39,6,111029.42,1,1,1,131769.86,0,0,0,0
3433,2764,15708256,Chamberlin,706,Germany,0,41,6,128143.39,1,1,0,122216.18,0,0,0,0
3434,507,15611325,O'Meara,569,France,0,45,3,87625.59,1,1,1,67458.23,0,0,1,0
3435,490,15585888,Trevisani,638,Germany,0,39,2,114402.97,1,1,1,126639.92,0,0,0,0
3436,493,15619238,Trejo,657,France,0,46,5,127113.32,1,1,0,72957.03,0,0,1,0
3437,5602,15661626,Scott,646,Spain,0,40,6,62397.41,2,1,0,69863.96,0,1,0,0
3438,2342,15653110,Williams,668,France,1,43,4,139026.36,1,1,0,95882.75,0,0,1,0
3439,7283,15612050,Egobudike,712,France,0,44,5,62397.41,2,1,0,104140.19,0,0,1,0
3440,4673,15814923,Hayward,658,France,0,46,3,112869.81,1,1,1,100486.03,0,0,1,0
3441,2671,15714883,He,539,France,0,47,4,133793.35,2,0,1,89354.89,0,0,1,0
3442,6450,15634143,Craig,611,Spain,1,44,6,62397.41,2,1,0,91591.19,0,1,0,0
3443,1468,15683524,Denisov,623,France,0,34,6,62397.41,2,1,0,139191.55,0,0,1,0
3444,9249,15689412,Chiemenam,603,France,1,37,6,130461.68,1,0,1,136715.36,0,0,1,0
3445,6491,15740494,Findlay,633,France,0,36,5,62397.41,2,1,1,120896.57,0,0,1,0
3446,6193,15697000,Pai,620,Germany,0,51,5,106778.99,1,1,1,140759.12,0,0,0,0
3447,5220,15580068,Chukwuebuka,498,Germany,0,42,6,119868.72,1,0,1,57933.89,1,0,0,0
3448,6251,15727944,Yen,649,France,0,57,4,124108.32,1,0,1,117065.7,0,0,1,0
3449,8055,15707567,Adams,627,Germany,0,50,4,142881.91,1,0,1,95069.61,0,0,0,0
3450,6011,15603683,Scott,600,France,1,34,5,117135.95,1,1,0,92586.44,0,0,1,0
3451,2527,15687385,Tsui,615,Spain,1,56,5,62397.41,1,0,0,93248.83,1,1,0,0
3452,7361,15579130,Maclean,648,Spain,0,39,4,110703.13,1,1,0,58015.59,0,1,0,0
3453,5673,15740164,Shen,625,France,0,40,4,125462.75,1,1,1,96507.07,0,0,1,0
3454,923,15712199,Ko,652,France,0,58,6,62397.41,3,1,1,89484.76,1,0,1,0
3455,6429,15583857,Allan,486,France,0,48,6,130224.39,3,0,0,133388.23,1,0,1,0
3456,2891,15668669,Pacheco,668,France,1,36,3,62397.41,1,1,1,118853.45,0,0,1,0
3457,8746,15710825,McIntyre,639,Spain,0,40,3,120209.59,1,0,1,129597.99,0,1,0,0
3458,2538,15709653,Victor,640,France,0,41,4,62397.41,2,1,0,72453.06,0,0,1,0
3459,3669,15769948,Olisaemeka,613,France,0,44,4,112557.52,2,1,0,141368.76,0,0,1,0
3460,8395,15568120,Dickinson,692,France,0,49,5,134104.39,2,1,0,126664.54,0,0,1,0
3461,3789,15587133,Stetson,693,France,1,41,3,106042.82,1,1,1,102244.56,0,0,1,0
3462,4096,15781619,Cruz,626,Germany,0,39,6,119064.67,2,0,0,117517.36,0,0,0,0
3463,8455,15640521,Robinson,653,France,0,29,6,131568.47,2,1,1,141458.25,0,0,1,0
3464,1010,15711062,Smith,629,France,1,42,3,62397.41,2,0,1,61575.01,0,0,1,0
3465,5829,15572415,Paterson,628,Germany,0,37,5,134340.11,2,1,0,58772.75,0,0,0,0
3466,9714,15565779,Siciliano,651,Spain,0,39,6,112973.8,2,1,1,138348.84,0,1,0,0
3467,9607,15710111,Helena,547,France,1,33,5,102376.62,1,0,1,73989.4,0,0,1,0
3468,7967,15782531,Iloerika,567,Spain,1,47,5,62397.41,3,0,0,59836.39,1,1,0,0
3469,4978,15724543,Kaeppel,753,Spain,1,36,3,62397.41,2,1,1,141634.08,0,1,0,0
3470,4331,15713596,Fleming,730,Spain,0,42,4,126287.77,2,1,1,131788.87,0,1,0,0
3471,9558,15716420,Alderete,753,Spain,0,40,5,117860.06,1,0,0,111198.17,0,1,0,0
3472,9020,15690169,Owens,610,France,1,32,4,131403.01,2,1,1,96260.5,0,0,1,0
3473,6946,15755863,Tan,641,France,0,48,2,62397.41,2,0,0,70002.36,0,0,1,0
3474,9039,15610226,Fedorova,566,Spain,1,43,5,62397.41,1,0,0,73835.58,1,1,0,0
3475,1691,15792365,Yobachi,641,France,0,47,6,123855.19,1,1,1,96522.03,0,0,1,0
3476,461,15587647,Henry,684,France,0,41,6,62397.41,1,0,1,137672.13,1,0,1,0
3477,8893,15700714,Buckley,716,Spain,1,44,5,117437.3,1,0,0,94383.24,0,1,0,0
3478,9017,15668235,Davide,722,Germany,0,37,6,140093.96,1,0,1,95160.07,1,0,0,0
3479,4910,15763029,Vasilyeva,639,France,0,41,3,62397.41,2,1,1,98035.28,0,0,1,0
3480,5933,15617507,Kable,598,France,0,47,5,62397.41,2,0,0,128786.83,0,0,1,0
3481,6570,15610765,Tomlinson,684,Spain,0,41,5,62397.41,2,1,1,98676.23,0,1,0,0
3482,2253,15715519,Greeves,718,Spain,0,52,3,62397.41,1,1,0,125119.34,1,1,0,0
3483,2635,15809143,Okwukwe,609,France,0,37,3,62397.41,2,1,1,80758.78,0,0,1,0
3484,6440,15761076,Storey,626,Germany,0,33,4,120269.1,1,1,1,120435.53,0,0,0,0
3485,157,15647570,Burgin,671,France,1,52,5,95555.24,2,1,0,63723.22,1,0,1,0
3486,8319,15601172,Charlton,604,Germany,1,44,5,110749.42,1,0,0,125982.2,0,0,0,0
3487,7700,15776545,Hs?,548,France,0,40,7,114713.12,2,0,0,108356.07,0,0,1,0
3488,2556,15680643,Chen,649,France,1,46,6,139849.38,1,0,0,106229.24,0,0,1,0
3489,7922,15610433,Porter,577,Spain,0,34,5,62397.41,2,0,0,60125.56,0,1,0,0
3490,9875,15800049,McElhone,666,France,1,38,3,106533.83,1,1,0,116390.81,0,0,1,0
3491,306,15759717,Ojiofor,510,Germany,1,51,7,109087.42,1,1,0,123088.68,1,0,0,0
3492,914,15621116,Biryukov,657,France,0,42,5,162083.97,2,1,1,63583.1,0,0,1,0
3493,1687,15652999,McBurney,551,France,0,46,6,62397.41,1,1,1,97103.8,0,0,1,0
3494,3130,15586029,Madukwe,601,Spain,0,56,5,115171.63,2,1,1,94653.38,1,1,0,0
3495,6051,15653147,Chizuoke,624,Spain,0,42,5,141821.66,1,1,0,92055.85,0,1,0,0
3496,150,15771702,Hargreaves,661,Germany,0,40,4,110574.04,2,1,0,139482.99,0,0,0,0
3497,4794,15811594,McDavid,608,Spain,0,41,5,62397.41,2,1,0,113005.86,0,1,0,0
3498,2885,15669987,Fiorentini,560,France,1,50,4,62397.41,1,0,0,83780.95,1,0,1,0
3499,8906,15627328,Ponomaryov,557,Germany,1,45,2,112632.25,1,0,1,98870.51,0,0,0,0
3500,7158,15676909,Chikwado,753,France,0,42,5,62397.41,2,1,0,103948.45,0,0,1,0
3501,9970,15566891,Christian,677,Germany,0,43,5,102915.35,2,0,0,134397.21,0,0,0,0
3502,9606,15637774,Ferguson,615,France,1,52,2,62397.41,2,1,0,71179.78,1,0,1,0
3503,7131,15690540,Lori,681,France,1,35,5,62397.41,2,0,0,62938.61,0,0,1,0
3504,588,15668958,Kapustin,621,Germany,0,42,5,119437.67,1,1,0,98136.86,1,0,0,0
3505,5366,15795186,Mansom,632,Spain,0,37,4,62397.41,2,1,0,108810.67,0,1,0,0
3506,8495,15742204,Huang,567,France,1,42,5,146604.26,1,0,1,125154.82,0,0,1,0
3507,4379,15602845,Gordon,544,France,0,40,6,62397.41,2,0,1,86164.67,0,0,1,0
3508,653,15642570,John,636,Spain,0,42,5,117618.56,1,1,1,123215.24,0,1,0,0
3509,2124,15815125,Trevisano,646,France,0,36,5,128721.43,1,0,0,137926.14,0,0,1,0
3510,2093,15737414,Power,642,Spain,0,33,5,62397.41,2,1,1,90807.18,0,1,0,0
3511,1081,15731755,Udegbunam,574,Spain,0,44,4,143702.66,1,0,0,96763.27,0,1,0,0
3512,4680,15761854,Everett,647,Spain,1,44,4,126931.4,1,1,0,129169.97,0,1,0,0
3513,9559,15644551,Montemayor,708,Spain,1,40,4,62397.41,2,1,1,64848.93,0,1,0,0
3514,842,15720305,T'ang,525,Germany,0,40,6,109056.42,1,1,0,99767.45,1,0,0,0
3515,4723,15633108,Wood,620,Germany,0,68,5,117127.2,1,1,0,61798.7,0,0,0,0
3516,9684,15663161,Wall,595,Germany,0,65,3,156391.62,2,0,1,102507.17,0,0,0,0
3517,8959,15602034,Blackwood,602,France,0,37,5,130167.79,1,1,0,139098.86,0,0,1,0
3518,8650,15789582,Hysell,646,Spain,1,37,5,62397.41,2,0,1,124594.53,0,1,0,0
3519,9582,15723873,Bevan,551,Spain,1,43,4,135983.52,1,0,0,88527.79,0,1,0,0
3520,2055,15738018,Ch'ien,657,France,1,37,6,62397.41,2,1,1,68970.98,0,0,1,0
3521,6396,15799932,Olisaemeka,682,France,0,31,5,127764.65,1,0,0,109302.75,1,0,1,0
3522,3153,15809823,Burns,677,Germany,0,44,3,109165.86,2,1,0,88048.42,1,0,0,0
3523,9919,15663441,Pope,572,France,0,37,3,62397.41,2,0,0,94965.48,0,0,1,0
3524,9027,15670481,Nucci,568,France,1,38,3,149071.46,1,1,0,137422.69,1,0,1,0
3525,7658,15592736,Mancini,580,Spain,0,35,3,126373.96,1,0,0,76894.75,0,1,0,0
3526,9197,15652948,Chiemenam,619,France,0,34,3,137358.62,1,0,1,110069.01,0,0,1,0
3527,4468,15612109,Tuan,605,France,0,38,5,98520.91,1,1,1,122060.95,0,0,1,0
3528,8164,15700627,Chou,447,Germany,1,56,4,144396.05,1,1,0,129579.26,1,0,0,0
3529,4012,15683375,Humphries,641,Germany,0,43,4,102553.74,1,1,0,73859.22,0,0,0,0
3530,6428,15749300,Ayers,551,Germany,0,52,5,120949.84,3,0,0,80370.62,1,0,0,0
3531,3213,15635905,Osonduagwuike,696,France,1,45,5,62397.41,2,0,1,89894.03,0,0,1,0
3532,3695,15576680,Yang,674,Germany,0,42,4,111883.95,1,0,0,96101.84,0,0,0,0
3533,7258,15688157,Ozerova,655,France,0,52,4,62397.41,1,1,0,132222.61,1,0,1,0
3534,4022,15592816,Brooks,576,Germany,0,37,3,119045.4,1,0,1,136694.74,0,0,0,0
3535,9654,15634501,Moore,574,France,1,65,6,62397.41,1,1,1,109771.11,0,0,1,0
3536,5659,15625023,Jessop,604,France,0,47,2,62397.41,2,1,1,91988.72,0,0,1,0
3537,836,15574206,Bates,619,Spain,0,36,4,62397.41,2,1,1,141619.98,0,1,0,0
3538,1407,15611973,Lynch,638,France,0,43,4,62397.41,1,1,0,90180.58,0,0,1,0
3539,6249,15660735,Parkin,635,France,0,38,6,62397.41,1,1,1,91678.84,0,0,1,0
3540,4811,15609676,Walker,647,France,1,51,5,62397.41,1,1,0,61000.63,0,0,1,0
3541,2819,15568006,Loewenthal,722,France,1,52,4,143422.6,1,1,1,95362.51,0,0,1,0
3542,243,15650545,Moseley,719,Spain,0,40,6,62397.41,2,1,0,128531.46,0,1,0,0
3543,4397,15626414,Ruiz,542,France,0,39,5,62397.41,2,1,1,93803.18,0,0,1,0
3544,6166,15784361,Yeh,636,Germany,1,36,5,153128.27,1,1,1,110133.85,0,0,0,0
3545,3719,15727857,Fiorentino,587,Germany,0,47,6,114538.49,1,1,0,77666.78,1,0,0,0
3546,5247,15798398,Gray,718,France,0,43,4,131665.53,1,0,0,93202.79,0,0,1,0
3547,939,15612931,Cremonesi,582,France,0,39,5,62397.41,1,0,1,74994.67,0,0,1,0
3548,8888,15641773,Jones,512,Germany,0,45,4,126114.26,1,0,1,111092.21,0,0,0,0
3549,1211,15678129,Moore,696,Germany,0,37,3,126389.58,3,1,0,126838.46,0,0,0,0
3550,8288,15780925,Piazza,588,Spain,0,33,6,136804.92,2,1,0,79753.77,0,1,0,0
3551,6053,15572706,Kozlova,552,Germany,1,43,3,134724.2,1,1,1,107950.67,1,0,0,0
3552,1310,15708357,Finch,753,France,1,40,5,103452.89,1,1,0,57867.22,0,0,1,0
3553,2779,15671934,Remington,744,France,1,36,6,129586.88,1,1,1,122835.36,0,0,1,0
3554,7331,15609643,Avdeeva,680,France,0,60,3,62397.41,2,1,1,68324.61,0,0,1,0
3555,7779,15641782,Pagnotto,721,Germany,1,42,4,127261.49,1,1,0,124279.76,0,0,0,0
3556,6527,15624611,Hsiao,521,Spain,0,44,4,62397.41,1,1,0,87321.48,0,1,0,0
3557,1151,15629117,Craigie,678,France,1,48,3,117536.23,1,1,0,66131.58,1,0,1,0
3558,8699,15619360,Sanford,526,Germany,1,33,4,150017.16,2,0,0,134688.15,0,0,0,0
3559,1625,15635752,Lu,750,Germany,1,44,3,103477.4,2,0,0,142383.77,0,0,0,0
3560,7860,15792222,Yusupov,665,France,1,47,4,127538.36,1,0,0,87198.82,0,0,1,0
3561,7369,15679029,Kenyon,753,Spain,1,44,4,112630.99,2,1,0,87756.98,0,1,0,0
3562,9427,15720110,Ermakov,753,Germany,0,41,5,114065.83,1,1,1,94627.97,0,0,0,0
3563,4250,15729377,Kuo,693,Germany,1,42,6,138676.5,1,1,1,134340.99,0,0,0,0
3564,6877,15773876,Gorbunova,531,France,0,42,6,62397.41,2,0,1,141206.75,0,0,1,0
3565,8540,15806688,O'Brien,634,France,1,47,5,135744.57,1,1,1,142226.94,0,0,1,0
3566,5771,15637690,McMillan,591,Germany,0,38,3,137695.33,1,1,0,71039.84,0,0,0,0
3567,7654,15775307,Ukaegbunam,620,France,1,47,3,62397.41,4,1,0,100442.8,1,0,1,0
3568,6257,15630580,Robe,694,France,0,42,3,62397.41,2,1,0,134285.05,0,0,1,0
3569,2049,15587640,Otitodilinna,671,Germany,0,34,3,123993.14,2,1,0,86241.17,0,0,0,0
3570,3444,15732307,Bobrov,673,Germany,0,58,6,120659.99,2,0,0,124451.6,1,0,0,0
3571,824,15775339,Meng,635,Spain,0,30,5,62397.41,2,0,1,123061.44,0,1,0,0
3572,6715,15582325,Bagley,642,France,0,42,4,148121.1,2,1,0,141742.94,0,0,1,0
3573,6108,15691624,Pan,661,Spain,0,54,3,102312.32,1,0,1,116882.42,0,1,0,0
3574,6061,15790254,Cremonesi,588,France,0,35,4,114853.3,1,1,1,70235.91,0,0,1,0
3575,1925,15732778,Kingsley,647,France,0,35,3,117250.55,1,1,1,82503.88,0,0,1,0
3576,3929,15642093,Chimaijem,569,Germany,1,37,3,134441.4,1,1,0,119457.35,0,0,0,0
3577,3572,15717879,Arcuri,699,France,0,37,5,121547.96,1,1,1,125213.06,0,0,1,0
3578,4573,15568162,Kruglova,604,Germany,0,39,4,115818.83,1,1,1,73082.98,0,0,0,0
3579,962,15614778,Chung,672,France,1,63,5,62397.41,3,1,1,92686.3,0,0,1,0
3580,9055,15806929,Yin,547,Germany,0,46,3,110424.73,1,0,1,142176.74,1,0,0,0
3581,5691,15786418,Lawless,668,Germany,1,50,5,140189.21,2,0,0,140895.29,0,0,0,0
3582,5717,15734365,Otutodilichukwu,554,Germany,1,38,5,128710.91,2,1,1,58280.14,0,0,0,0
3583,5880,15687171,Schmidt,647,France,0,34,5,118251.2,1,1,0,83407.45,1,0,1,0
3584,181,15666012,Baker,561,Spain,1,42,5,133660.51,1,0,1,120307.48,0,1,0,0
3585,7550,15591766,Ch'ang,594,Spain,0,43,6,62397.41,2,0,0,75527.08,0,1,0,0
3586,4948,15685829,Huang,671,Spain,0,39,3,112209.2,1,0,0,140134.64,0,1,0,0
3587,4471,15756056,Chigozie,699,France,0,29,3,132477.26,1,1,1,93886.37,0,0,1,0
3588,3525,15745196,Fraser,643,Germany,1,47,2,104990.9,2,0,1,72248.05,0,0,0,0
3589,9049,15635964,Chibueze,628,Germany,1,44,3,105574.74,3,1,0,137879.9,0,0,0,0
3590,50,15687719,West,713,Germany,1,38,4,124968.54,2,0,1,79856.86,1,0,0,0
3591,5339,15697567,Donaldson,620,France,0,57,5,62397.41,1,1,1,115836.65,0,0,1,0
3592,1679,15810203,McGregor,628,France,1,39,4,128381.29,1,0,0,112959.07,0,0,1,0
3593,4359,15606397,Chinagorom,652,France,1,46,3,129076.93,1,1,1,75308.18,0,0,1,0
3594,1578,15750874,Chambers,545,Germany,1,44,6,139746.52,1,1,1,74123.06,0,0,0,0
3595,8907,15765192,Flynn,621,Spain,0,44,3,62397.41,2,1,0,132123.97,0,1,0,0
3596,2362,15689980,Cocci,708,Germany,1,48,2,116358.76,1,1,0,57724.18,0,0,0,0
3597,5112,15606901,Fallaci,540,France,1,35,5,62397.41,2,1,0,111012.25,0,0,1,0
3598,691,15749130,Han,593,Germany,1,44,3,121524.88,2,0,0,96686.59,0,0,0,0
3599,7099,15686436,Artamonova,695,Germany,0,42,4,118235.55,1,1,1,65913.22,0,0,0,0
3600,9464,15701962,Dellucci,533,Germany,0,65,5,137158.23,2,1,1,65087.1,0,0,0,0
3601,9821,15623450,Benson,659,Germany,0,46,6,114371.63,1,1,0,85936.1,1,0,0,0
3602,5474,15593636,Hu,674,Spain,1,41,3,62397.41,2,1,1,102965.62,0,1,0,0
3603,9224,15669011,Maslova,642,Germany,1,38,4,114143.21,2,0,1,114846.12,0,0,0,0
3604,7372,15761047,Zikoranachidimma,719,Germany,1,55,6,109817.9,1,1,0,69939.18,1,0,0,0
3605,3843,15733261,Humphreys,658,Germany,0,38,6,113241.68,1,1,1,106763.16,0,0,0,0
3606,7708,15668580,Lung,717,France,1,45,3,62397.41,2,1,0,96884.58,0,0,1,0
3607,3847,15610727,Fleming,612,France,0,34,4,131256.49,1,1,0,66546.73,0,0,1,0
3608,4070,15771442,Robertson,660,France,1,50,3,62397.41,1,0,0,102448.25,0,0,1,0
3609,4248,15628936,Jibunoh,672,France,1,45,4,62397.41,1,1,0,69610.59,1,0,1,0
3610,7518,15785519,Board,579,France,1,49,4,62397.41,1,1,0,81037.34,0,0,1,0
3611,7351,15598510,Larionova,611,Spain,0,42,5,125964.19,1,1,0,96590.76,0,1,0,0
3612,3165,15688713,Chimaoke,571,Spain,0,62,6,62397.41,2,1,1,107116.23,0,1,0,0
3613,7161,15593778,Edwards,626,Germany,0,35,6,143245.92,2,1,0,69051.25,0,0,0,0
3614,8236,15643679,Smith,695,France,0,45,3,122669.66,1,1,0,124161.07,0,0,1,0
3615,1294,15803681,Chidumaga,714,Germany,1,42,4,141996.99,1,1,1,69509.69,0,0,0,0
3616,5660,15708917,Raynor,680,Germany,1,45,3,122152.25,2,0,0,94657.59,0,0,0,0
3617,423,15610416,Jibunoh,604,Germany,0,47,5,119796.93,1,1,1,90582.61,1,0,0,0
3618,8194,15658813,Yeh,747,France,1,43,3,110129.53,1,1,0,93410.89,0,0,1,0
3619,1418,15643392,Watkins,616,Germany,0,37,4,127118.62,2,1,1,74595.31,0,0,0,0
3620,9843,15611331,Chinwendu,637,Germany,0,40,6,124770.27,1,1,0,94341.65,0,0,0,0
3621,9488,15697042,Morehead,540,France,0,42,3,62397.41,2,1,1,97942.07,0,0,1,0
3622,9123,15609804,Ugochukwutubelum,593,France,0,44,6,62397.41,2,1,0,84253.63,0,0,1,0
3623,7173,15729771,Toscano,576,Germany,1,47,3,146878.39,2,0,1,106679.26,0,0,0,0
3624,3228,15673570,Su,642,France,0,41,4,62397.41,1,1,0,117315.18,1,0,1,0
3625,7665,15762134,Tai,639,France,0,44,6,62397.41,2,1,0,140262.12,0,0,1,0
3626,7476,15761487,Crawford,681,Germany,0,44,5,125587.75,2,1,1,79091.85,0,0,0,0
3627,3859,15783875,Chidozie,600,France,1,46,5,129757.91,1,1,0,140261.07,0,0,1,0
3628,3205,15633930,Collier,626,Spain,0,28,5,62397.41,1,0,1,82856.85,1,1,0,0
3629,2876,15756305,Padovesi,613,France,1,37,4,116618.23,1,0,1,141165.89,0,0,1,0
3630,9148,15687001,Oluchukwu,650,France,0,45,2,62397.41,1,1,1,125843.76,0,0,1,0
3631,4451,15809320,McKay,591,Germany,1,49,5,141356.79,2,1,1,85336.48,0,0,0,0
3632,1164,15655774,Siciliani,529,Germany,1,37,5,141192.04,1,1,1,117482.58,0,0,0,0
3633,9997,15709136,Perkins,590,France,1,42,3,62397.41,2,1,1,134142.83,0,0,1,0
